Date,Open,High,Low,Close,Volume
2014-08-27,670.9996,681.9994,666.0994,677.5494,597151
2014-08-26,663.7996,672.8494,648.5994,664.7494,884617
2014-08-25,675.3994,679.7994,663.9994,665.5996,599455
2014-08-22,688.0992,692.5992,670.7994,672.9994,1225945
2014-08-21,667.6996,689.9994,664.9996,686.0494,1264399
2014-08-20,677.4994,678.4996,665.9494,668.2996,1172491
2014-08-19,653.9994,680.8996,653.9994,674.0994,2677341
2014-08-18,613.1994,658.0996,613.1994,648.5994,1897820
2014-08-14,599.9994,615.8994,599.9994,613.1494,810439
2014-08-13,595.2994,611.6994,593.5996,603.1494,903655
2014-08-12,579.9994,593.4496,576.4996,591.1494,1229413
2014-08-11,572.1996,580.7994,572.1996,574.2496,337926
2014-08-08,573.9996,573.9996,561.1494,566.5996,1032709
2014-08-07,583.0494,592.6996,582.8494,584.9494,682447
2014-08-06,599.9994,601.9996,576.0996,580.8994,466842
2014-08-05,607.9996,607.9996,588.0994,593.6494,655975
2014-08-04,581.5494,604.2994,581.5494,600.2494,777007
2014-08-01,581.9994,592.2496,574.9996,577.0494,828691
2014-07-31,576.9994,586.9996,576.5496,580.7494,576631
2014-07-30,572.9994,580.5496,570.6996,573.0496,426258
2014-07-28,589.9996,592.9996,570.0996,574.8496,655093
2014-07-25,602.9994,613.2994,588.9994,592.3996,759277
2014-07-24,607.9996,609.6994,599.9994,602.7994,591655
2014-07-23,582.9994,607.9996,582.9994,599.9494,559009
2014-07-22,585.9994,590.8996,580.6494,581.8494,246438
2014-07-21,581.9994,588.9496,577.9996,580.7994,263052
2014-07-18,584.9994,584.9994,576.0996,582.9994,980311
2014-07-17,587.3994,592.8496,580.7994,590.7994,517218
2014-07-16,584.8996,593.8996,582.0994,590.4496,704581
2014-07-15,572.5494,584.4994,570.1996,582.2494,591265
2014-07-14,564.0996,575.9994,564.0996,570.3996,534145
2014-07-11,578.9994,583.0494,554.9994,559.4496,928021
2014-07-10,583.9996,604.9996,560.9994,580.7494,2259074
2014-07-09,575.7996,589.9494,570.1494,581.4994,1285345
2014-07-08,592.8994,602.1994,566.5996,569.3496,910267
2014-07-07,600.9496,600.9994,585.4996,593.1496,692857
2014-07-04,600.7996,611.8996,596.2494,601.3996,2553836
2014-07-03,605.2996,606.7996,596.5996,599.2996,1427839
2014-07-02,593.9994,603.9994,592.0996,600.4494,628231
2014-07-01,608.0994,609.9994,587.5494,589.5496,1481671
2014-06-30,570.0996,602.4994,570.0996,599.3494,1373839
2014-06-27,570.5496,576.9994,561.7996,570.1494,573181
2014-06-26,564.7996,577.3996,555.3996,567.7996,1913402
2014-06-25,583.2496,586.9494,573.8496,580.8496,1228105
2014-06-24,563.9994,587.7994,561.9996,581.9494,2082422
2014-06-23,551.9496,559.7994,539.6496,556.2996,1979660
2014-06-20,560.7996,568.6996,548.0994,553.9494,2897355
2014-06-19,592.9996,606.0496,561.1996,566.2996,2445632
2014-06-18,609.6994,619.3996,581.2494,591.2994,1818536
2014-06-17,592.6996,616.8994,578.0994,611.7496,1358923
2014-06-16,564.7996,593.7496,554.9994,590.2996,1728500
2014-06-13,597.6994,597.9994,555.9996,568.2496,1531315
2014-06-12,608.9994,620.9994,594.5994,599.0494,1042489
2014-06-11,617.5996,624.9994,603.4996,605.9994,770971
2014-06-10,615.9994,627.0496,606.8994,614.1994,1006531
2014-06-09,633.8994,635.1496,609.9994,614.5494,932749
2014-06-06,622.0996,649.9996,617.8494,627.5994,2527946
2014-06-05,576.9994,626.7994,574.5996,616.8496,2142380
2014-06-04,574.9996,580.8994,567.0496,576.7494,798517
2014-06-03,554.9994,577.2496,554.9994,574.1496,925645
2014-06-02,524.9994,557.3496,524.1496,555.4494,885709
2014-05-30,538.9996,549.0996,517.2496,521.5494,753061
2014-05-29,549.9996,554.9994,532.1496,536.4996,931363
2014-05-28,552.9996,556.4994,537.9996,541.6996,582907
2014-05-27,557.3994,559.3996,536.4996,551.0994,536131
2014-05-26,560.9994,579.0994,545.0994,555.6496,1107967
2014-05-23,562.4994,568.4994,551.9994,556.5496,1053529
2014-05-22,561.9996,564.2994,553.8496,560.1496,567781
2014-05-21,562.9996,563.8996,550.6494,561.4996,642037
2014-05-20,577.6996,588.3994,551.9994,558.3996,1067851
2014-05-19,556.8496,588.4996,556.8496,575.1496,1500835
2014-05-16,524.4496,573.7996,524.4496,551.5494,1296697
2014-05-15,517.9996,524.4496,504.7996,516.9996,648127
2014-05-14,509.9994,521.1996,505.3996,517.6494,508554
2014-05-13,508.2496,526.7496,505.2496,508.3996,1116937
2014-05-12,485.9994,504.3496,481.0494,501.6996,1065181
2014-05-09,461.8996,488.9994,458.9496,485.1496,712267
2014-05-08,473.8996,473.9994,460.9996,462.4996,339360
2014-05-07,473.9994,480.3996,470.4496,473.2996,718105
2014-05-06,470.0998,474.3496,466.2996,467.4496,313686
2014-05-05,464.9998,474.5994,464.9998,467.9496,330408
2014-05-02,457.9996,466.9996,456.0496,463.3498,367626
2014-04-30,463.9996,472.4994,442.1998,453.9996,759235
2014-04-29,456.4498,462.9996,451.5496,459.0996,475626
2014-04-28,459.9996,468.8496,452.9998,456.6496,782407
2014-04-25,477.9996,477.9996,455.6998,459.3996,710143
2014-04-23,484.0996,493.2996,472.4994,475.8996,1006255
2014-04-22,461.8996,486.7996,460.8496,482.2996,1350829
2014-04-21,450.6996,467.9998,446.1996,463.7496,747109
2014-04-17,437.9998,451.4998,434.6998,448.1496,478602
2014-04-16,443.9998,443.9998,431.9998,435.2496,989815
2014-04-15,447.9996,449.3998,437.2498,444.6996,457116
2014-04-11,452.9998,458.2498,441.2496,444.6996,888379
2014-04-10,440.0998,452.9998,437.2498,451.0498,766177
2014-04-09,439.9996,443.5498,433.5996,439.9996,522571
2014-04-07,454.9996,454.9996,436.1998,437.8996,407634
2014-04-04,435.9996,457.2496,431.8996,443.6496,1949018
2014-04-03,449.4996,449.9998,437.2498,439.3498,628483
2014-04-02,447.9996,460.9996,447.0996,449.2996,1284499
2014-04-01,455.4996,463.5996,445.0498,446.6496,672451
2014-03-31,455.0496,468.7996,452.6496,460.2996,400386
2014-03-28,454.3498,462.0496,452.0998,457.0498,853855
2014-03-27,444.9496,464.4996,441.2496,455.0496,979717
2014-03-26,446.8996,451.8996,441.9996,444.1498,349650
2014-03-25,431.9998,449.7496,431.0496,445.0996,644035
2014-03-24,431.2498,439.5996,430.0996,434.1496,540445
2014-03-21,430.8996,434.0496,415.3996,427.8996,753865
2014-03-20,443.0496,443.0496,429.2496,431.5498,1372825
2014-03-19,448.8996,459.7996,445.4998,448.3498,982483
2014-03-18,444.9996,456.9496,444.9996,448.6996,728527
2014-03-14,443.9998,455.9998,440.9496,444.0996,1467133
2014-03-13,412.9996,458.2996,412.9996,443.1496,2928453
2014-03-12,413.9998,414.1996,409.3498,413.1996,204810
2014-03-11,416.9998,423.5496,411.8496,415.5496,747343
2014-03-10,413.9998,423.2496,407.1996,418.7496,1423411
2014-03-07,404.9998,417.0496,402.9996,415.2996,815005
2014-03-06,389.9998,403.9498,386.2996,400.5996,536287
2014-03-05,380.9998,388.3996,378.8496,386.5996,269034
2014-03-04,377.2996,382.9996,374.9998,380.6496,170070
2014-03-03,376.9996,381.8998,372.4996,377.2996,270696
2014-02-28,381.3996,384.9496,373.0498,377.6496,331248
2014-02-26,370.0996,382.7496,368.2996,377.7496,608083
2014-02-25,362.9998,374.2498,362.9998,371.9496,451380
2014-02-24,362.0998,368.2996,359.9998,364.2498,259542
2014-02-21,345.9996,361.9998,345.9996,360.7998,909391
2014-02-20,349.0498,350.3998,345.1998,346.3998,168102
2014-02-19,355.8498,356.9998,348.0498,351.5998,291558
2014-02-18,356.8998,359.5998,352.3998,354.6996,166170
2014-02-17,355.0998,359.8498,351.9996,357.7998,134928
2014-02-14,353.9998,357.1998,350.1996,355.4998,207996
2014-02-13,363.0498,364.8996,353.8998,354.4498,192468
2014-02-12,362.9998,370.9498,356.3998,364.7998,2141996
2014-02-11,355.9998,361.4998,352.9998,359.4498,683593
2014-02-10,350.9998,356.6496,350.9998,354.5998,143850
2014-02-07,354.9996,359.8998,349.7998,352.1496,137118
2014-02-06,355.0998,358.9998,345.6498,352.6498,244230
2014-02-05,354.9996,358.5996,352.1496,354.1498,163374
2014-02-04,352.8996,361.9998,350.5998,355.8498,222210
2014-02-03,359.9998,364.4998,353.9998,356.4996,297480
2014-01-31,352.4998,364.9998,346.2498,363.5998,429216
2014-01-30,351.8998,355.5996,340.0998,352.4496,572317
2014-01-29,344.9998,361.4998,343.7998,354.6996,917479
2014-01-28,336.9996,344.2998,333.4998,342.1498,257820
2014-01-27,341.7996,341.7996,332.0998,337.8996,128820
2014-01-24,342.1498,348.6996,339.8496,342.9498,252126
2014-01-23,342.9996,349.4496,341.7498,346.3998,235416
2014-01-22,336.9996,344.9998,335.4498,343.5996,125904
2014-01-21,338.1498,344.8998,334.1998,337.4496,142800
2014-01-20,338.4996,343.3498,333.3996,340.8996,757759
2014-01-17,331.9998,342.3996,331.9998,339.4498,615037
2014-01-16,327.2496,332.8998,325.0498,330.2998,940471
2014-01-15,326.9998,330.8496,325.9998,327.0996,246690
2014-01-14,330.9996,333.4998,326.8998,327.6498,152016
2014-01-13,329.9998,332.4996,327.1498,331.6498,348246
2014-01-10,326.8998,330.8998,322.5996,325.9498,440742
2014-01-09,317.3998,327.2998,315.9996,325.3498,1168705
2014-01-08,327.8998,327.8998,314.9998,317.0496,689605
2014-01-07,329.9998,331.8996,322.6498,323.7996,376062
2014-01-06,336.9996,336.9996,327.8998,329.8498,694237
2014-01-03,336.9996,340.9498,328.2498,329.1498,2117768
2014-01-02,354.9996,354.9996,337.3498,339.5496,553039
2014-01-01,349.4998,352.3498,346.4998,349.5996,245634
2013-12-31,349.9998,354.4498,346.8996,347.6998,208398
2013-12-30,351.0996,353.0998,345.9996,348.3996,135270
2013-12-27,354.9996,360.2998,350.3998,351.4998,261378
2013-12-26,350.8998,359.9496,349.8996,354.2998,543997
2013-12-24,348.9996,355.6998,346.7998,347.8998,370974
2013-12-23,345.9996,352.1496,345.7998,347.0496,631015
2013-12-20,339.9498,345.7998,334.0998,343.7998,819589
2013-12-19,347.1498,349.9998,332.2498,337.6998,1001539
2013-12-18,340.6998,348.4998,340.3498,346.6498,309480
2013-12-17,340.9998,344.7498,336.2496,342.1998,486978
2013-12-16,342.9996,343.2498,333.7998,338.6496,474642
2013-12-13,348.9996,348.9996,339.8496,342.3996,321612
2013-12-12,348.0498,353.4996,346.2498,350.1498,148572
2013-12-11,355.9998,357.4498,345.4998,350.1498,477660
2013-12-10,366.7498,367.5996,355.5498,357.2998,213042
2013-12-09,370.9996,373.8996,364.8996,365.4996,518874
2013-12-06,359.9998,364.6498,359.4498,363.7998,308760
2013-12-05,354.9996,362.0496,353.5998,357.8496,525655
2013-12-04,348.9996,352.9998,342.9996,350.1996,344262
2013-12-03,343.9998,351.1498,341.1996,350.0998,615895
2013-12-02,343.6998,346.2996,340.0498,345.2998,378906
2013-11-29,336.9996,341.9998,334.9998,340.4496,586945
2013-11-28,331.9998,337.0998,331.4998,333.9996,415182
2013-11-27,325.9998,331.2498,324.3498,330.1498,649039
2013-11-26,349.4998,349.4998,322.7998,325.4998,1061671
2013-11-25,340.9998,351.2496,338.9998,347.4996,1298029
2013-11-22,332.9998,334.9998,327.4998,332.6998,454740
2013-11-21,335.9998,339.3498,329.9998,331.0498,626449
2013-11-20,345.9996,345.9996,333.9996,335.7498,1122565
2013-11-19,351.3498,354.9498,340.7998,345.4998,460218
2013-11-18,344.4996,353.3998,342.4998,352.0498,301284
2013-11-14,334.9998,348.3498,334.9998,343.6498,329298
2013-11-13,340.9998,342.9996,329.0496,332.9998,830581
2013-11-12,338.9998,343.8996,335.9998,339.8496,379374
2013-11-11,350.9998,350.9998,338.4996,339.4998,582061
2013-11-08,355.9998,358.1496,350.7498,352.2996,386484
2013-11-07,369.4996,371.0998,350.5998,356.8498,491844
2013-11-06,373.9996,381.3996,367.4998,369.4996,688909
2013-11-05,363.9996,377.9998,356.5498,372.6996,1038559
2013-11-01,359.5498,361.9998,350.7996,355.5996,390702
2013-10-31,362.9998,367.6498,355.8996,359.5498,551641
2013-10-30,354.9996,363.4998,349.3498,361.2996,537649
2013-10-29,348.9996,356.4996,339.9996,351.3498,445752
2013-10-28,352.3498,352.3498,344.9998,346.7496,289128
2013-10-25,357.9996,357.9996,344.6998,348.3498,486774
2013-10-24,352.2996,363.4498,352.2996,356.4498,432426
2013-10-23,363.9996,367.8996,350.9998,356.2998,506922
2013-10-22,364.4998,371.1496,359.1996,360.9996,606013
2013-10-21,362.9998,370.5496,357.7998,362.0496,1415479
